,SampleDate,N Gene gc/g dry weight,N Gene gc/g dry weight UCI,N Gene gc/g dry weight LCI,PMMoV gc/g dry weight,PMMoV gc/g dry weight UCI,PMMoV gc/g dry weight LCI,BCoV Recovery,BCoV Recovery UCI,BCoV Recovery LCI,N_norm_PMMoV,City
68,2022-06-28,398595.738233622,583968.438454204,255442.024397823,705862820.968225,792172437.109205,613333214.967293,0.501,0.57782,0.43086,0.0005646929210506825,Esparto
69,2022-06-29,220541.003166627,259761.020673321,173567.137947912,921765843.888008,1025862753.26792,829377729.664866,0.92518,1.03206,0.82498,0.00023925924857053188,Esparto
70,2022-06-30,116990.146873437,130776.535798329,104209.586845723,802301604.253183,916884198.343974,690941595.833848,0.67134,0.76152,0.58784,0.00014581816395884748,Esparto
71,2022-07-01,232343.997041982,278012.570772242,190093.732212598,772061707.038381,874007129.221038,678262127.974024,0.7181,0.8183,0.62458,0.00030093967220994636,Esparto
72,2022-07-02,,,,,,,,,,,Esparto
73,2022-07-03,,,,,,,,,,,Esparto
74,2022-07-04,,,,,,,,,,,Esparto
75,2022-07-05,258585.954657227,284796.064549111,207631.138871179,2632486878.11757,3697828491.97609,1994287535.41188,1.27922,1.49632,1.0688,9.822877249900512e-05,Esparto
76,2022-07-06,141846.948434714,163182.515571057,125730.718704448,1367953902.97009,1664671245.10454,1079463054.0187,0.54776,0.64128,0.4509,0.00010369278389186733,Esparto
77,2022-07-07,244934.436842403,303246.162893968,189590.970521906,670655016.218161,693975251.247587,646653488.225895,0.89512,1.02872,0.77488,0.0003652167372483008,Esparto
78,2022-07-08,356194.179518956,411512.51030994,281443.861640885,918185682.293566,1070490230.06775,779517289.312172,0.97528,1.09886,0.86172,0.00038793262233103757,Esparto
79,2022-07-09,,,,,,,,,,,Esparto
80,2022-07-10,,,,,,,,,,,Esparto
81,2022-07-11,886137.597064774,928748.51237211,836770.452809719,727346538.302495,904765653.215143,565900136.990329,0.6847,0.81162,0.57114,0.0012183155489168488,Esparto
82,2022-07-12,315058.174305384,353299.197396311,281861.085722132,730018775.860489,795520137.09856,667381512.148219,0.57448,0.70474,0.44088,0.00043157543987004725,Esparto
83,2022-07-13,393316.842148046,533643.098062614,243567.624815115,818669176.789166,1004740417.74605,641813833.979959,1.04208,1.37942,0.69138,0.00048043440903765446,Esparto
84,2022-07-14,171730.116677295,202129.806434347,141362.120405226,952115925.906972,1344215241.55929,610227074.704124,0.74816,0.94856,0.55778,0.00018036681459109862,Esparto
85,2022-07-15,107453.719674628,141747.680833046,77416.3373351579,553978868.125055,654861922.417684,463410111.911625,0.44756,0.62124,0.2839,0.00019396718152500257,Esparto
86,2022-07-16,,,,,,,,,,,Esparto
87,2022-07-17,,,,,,,,,,,Esparto
88,2022-07-18,70430.4336320255,85769.614247818,56622.9198224232,1533755053.80074,3190746807.03812,452418421.181632,0.7181,0.84836,0.58116,4.592026181592329e-05,Esparto
89,2022-07-19,81878.0083701303,96026.9344582831,70308.8392409632,545881435.11582,614977481.98442,470048242.141921,0.4676,0.56446,0.37408,0.00014999229338649,Esparto
90,2022-07-20,22651.8894594598,28173.4729575459,15150.1150323727,481402619.190922,658850986.576216,330270718.165798,0.7181,0.91182,0.53106,4.705393896179897e-05,Esparto
91,2022-07-21,110331.816521602,130765.74548169,89459.3725338926,476208093.317959,507560862.670274,413153733.331614,0.44422,0.54108,0.32732,0.00023168824316460038,Esparto
92,2022-07-22,327315.167998818,383937.486011179,272275.882387777,784354880.995936,845897240.583869,724054845.79769,0.62124,0.7348,0.5177,0.000417304941843683,Esparto
93,2022-07-23,,,,,,,,,,,Esparto
94,2022-07-24,,,,,,,,,,,Esparto
95,2022-07-25,97633.6689462192,111717.758731659,81745.1204367648,366556408.78852,461330130.355831,263458739.608175,0.35738,0.4342,0.29058,0.0002663537360290642,Esparto
96,2022-07-26,98165.4885938837,144436.485414878,56220.7802095956,837310891.002932,1368443551.95744,380470242.077957,0.44088,0.54108,0.35404,0.00011723899646916209,Esparto
97,2022-07-27,48007.5356317507,66668.3873619274,30349.4246735736,544703480.653061,598111290.996772,495862002.820615,0.46426,0.60454,0.32398,8.813517323993058e-05,Esparto
98,2022-07-28,86405.3233228208,113597.47510964,52286.4679728388,1204997689.44767,1502311473.78931,959800554.558379,0.59786,0.71142,0.48764,7.170580000234362e-05,Esparto
99,2022-07-29,109713.116379955,123948.089296545,96613.1273283152,623728204.167306,676297644.6003,579015074.505972,1.119,1.339,0.924,0.00017589891822580796,Esparto
100,2022-07-30,,,,,,,,,,,Esparto
101,2022-07-31,,,,,,,,,,,Esparto
102,2022-08-01,82678.3892181185,100412.52724708,65634.6716578045,597620956.481449,623820471.385169,573207650.865827,0.621,0.726,0.526,0.00013834586675958533,Esparto
103,2022-08-02,102816.916202599,118155.941492615,86511.3100070981,292934697.624815,309074032.954738,275827232.757958,0.998,1.173,0.834,0.00035098920351963524,Esparto
104,2022-08-03,53637.2173877301,68220.6187087096,39905.6081629393,554064149.41929,588682449.619303,518831548.408602,0.33,0.389,0.266,9.680687235213978e-05,Esparto
105,2022-08-04,223160.955123483,246623.470860179,201238.934039848,1245201852.40993,1314963916.22927,1096209943.00671,0.587,0.679,0.504,0.0001792166906044858,Esparto
106,2022-08-05,199380.499897284,241295.476854603,151790.1130471,902887756.595971,1097812281.48336,723640220.330786,0.64,0.778,0.51,0.00022082534450237743,Esparto
107,2022-08-06,,,,,,,,,,,Esparto
108,2022-08-07,,,,,,,,,,,Esparto
109,2022-08-08,88577.8012606439,97990.8950758454,79788.7808921842,673328116.24142,740109954.882988,600837244.670194,1.493,1.701,1.263,0.0001315522092781353,Esparto
110,2022-08-09,190744.723937676,210686.878281817,172104.848089309,817822684.335346,831666996.342851,804522333.268947,0.938,1.053,0.832,0.00023323481677779145,Esparto
111,2022-08-10,100470.958016741,113302.31471654,88649.0627441386,1157879464.77867,1205761442.51304,1109349639.69715,1.055,1.217,0.892,8.677151730637708e-05,Esparto
112,2022-08-11,180016.8641991,201232.102727833,160349.765301756,986344094.897815,1044621682.50257,929183620.48691,0.55,0.633,0.466,0.00018250919241094023,Esparto
113,2022-08-12,,,,,,,,,,,Esparto
114,2022-08-13,,,,,,,,,,,Esparto
115,2022-08-14,,,,,,,,,,,Esparto
116,2022-08-15,,,,,,,,,,,Esparto
117,2022-08-16,101248.402492929,125384.851106716,81285.9436418485,1007688006.29548,1124221497.85151,906315276.034507,0.914,1.041,0.776,0.00010047594281204571,Esparto
118,2022-08-17,1333224.49833412,1395260.64406261,1271205.98322282,786591149.83815,805494966.086989,768731352.513236,0.675,0.81,0.543,0.0016949396120315438,Esparto
119,2022-08-18,136302.356095185,153307.686054205,120604.686228375,567171361.71551,584563145.28554,550956984.271394,1.572,1.896,1.264,0.00024031953179531922,Esparto
120,2022-08-19,,,,,,,,,,,Esparto
121,2022-08-20,,,,,,,,,,,Esparto
122,2022-08-21,,,,,,,,,,,Esparto
123,2022-08-22,,,,,,,,,,,Esparto
124,2022-08-23,88405.9023105264,101243.087047245,78624.5583584326,552734414.042274,560565222.684815,544087847.107334,0.899,1.032,0.769,0.0001599428225646268,Esparto
125,2022-08-24,42332.7666858817,49874.4626190003,34948.6806509455,548153212.069764,569293292.400956,529500897.62292,1.47,1.885,1.085,7.722798253071984e-05,Esparto
126,2022-08-25,69250.5006623144,88289.0446713724,50943.6455335504,1061692147.12701,1095464918.8866,1025632041.31838,1.236,1.402,1.077,6.522653562966401e-05,Esparto
127,2022-08-26,,,,,,,,,,,Esparto
128,2022-08-27,,,,,,,,,,,Esparto
129,2022-08-28,,,,,,,,,,,Esparto
130,2022-08-29,,,,,,,,,,,Esparto
131,2022-08-30,,,,,,,,,,,Esparto
132,2022-08-31,75084.9298146427,85074.9498556265,65910.8324035648,471967130.327175,491737760.314494,449927488.715099,0.633,0.799,0.472,0.00015908931997572087,Esparto
133,2022-09-01,19223.1680128012,26886.4924545108,13177.2928412451,1518653960.62415,1592767927.78701,1428365108.8147,0.718,0.824,0.585,1.2658030407994124e-05,Esparto
134,2022-09-02,,,,,,,,,,,Esparto
135,2022-09-03,,,,,,,,,,,Esparto
136,2022-09-04,,,,,,,,,,,Esparto
137,2022-09-05,87499.148355431,101835.810930187,74576.5805943528,15625489734.8766,16591203098.237,14927675953.4264,0.597,0.738,0.465,5.599769980977304e-06,Esparto
138,2022-09-06,53041.1749505282,65799.2481015668,34854.7581876003,1105971629.52628,1134651098.11728,1072640255.85608,0.755,0.86,0.659,4.795889291775711e-05,Esparto
139,2022-09-07,40900.5119303218,50728.1518191709,32433.396312564,716814808.040557,761999091.821024,670640052.608673,1.201,1.359,1.046,5.705868722512171e-05,Esparto
140,2022-09-08,35137.6725558191,48241.2456828439,23675.1108091659,590627380.364443,658456112.258596,524787828.851143,0.671,0.846,0.481,5.9492115882161816e-05,Esparto
141,2022-09-09,,,,,,,,,,,Esparto
142,2022-09-10,,,,,,,,,,,Esparto
143,2022-09-11,,,,,,,,,,,Esparto
144,2022-09-12,,,,,,,,,,,Esparto
145,2022-09-13,29488.8377653551,35519.7636803395,23859.6940285855,658998952.196125,691496560.731784,625489353.062022,0.962,1.211,0.65,4.4747928152363604e-05,Esparto
146,2022-09-14,63969.8776191164,77904.0962795311,51806.3767114976,1252195687.15467,1334065071.59263,1172796051.57407,1.113,1.24,0.995,5.108616670328374e-05,Esparto
147,2022-09-15,49000.9286692352,60952.7340047094,38241.9862805467,1680550623.42172,1846489221.88708,1528345582.07461,1.314,1.642,0.977,2.9157662962550836e-05,Esparto
148,2022-09-16,,,,,,,,,,,Esparto
149,2022-09-17,,,,,,,,,,,Esparto
150,2022-09-18,,,,,,,,,,,Esparto
151,2022-09-19,159183.447669051,177964.218343864,138312.692658209,790471833.733463,855313067.054708,722841665.563224,1.29,1.565,1.034,0.00020137776056765308,Esparto
152,2022-09-20,55890.0874929412,66444.0134911991,48651.3548373514,978697382.605696,1029321303.15496,930888642.922638,0.693,0.827,0.565,5.710660770762332e-05,Esparto
153,2022-09-21,210358.037691694,229482.572967555,190098.044354891,1056068901.99302,1275603009.44631,842059438.044591,0.882,1.083,0.707,0.00019918969045931088,Esparto
154,2022-09-22,18639.4595968144,27273.8752461279,10470.3372657476,1124078272.95226,1302258735.64967,916657932.347242,2.124,2.678,1.639,1.658199437291857e-05,Esparto
155,2022-09-23,,,,,,,,,,,Esparto
156,2022-09-24,,,,,,,,,,,Esparto
157,2022-09-25,,,,,,,,,,,Esparto
158,2022-09-26,34207.6554718524,41346.3397771211,27943.0408308053,1102733233.21525,1279472932.44306,933002806.704623,1.441,1.715,1.198,3.1020789472457274e-05,Esparto
159,2022-09-27,13285.5821320653,18239.9414492847,9321.92223071315,776469558.773596,822897779.999891,725765875.017703,0.682,0.861,0.53,1.7110242097641753e-05,Esparto
160,2022-09-28,24130.2443372975,36026.188439156,15541.6645388057,2108972493.53144,2275336378.59606,1899182940.30512,0.538,0.659,0.459,1.1441706523583813e-05,Esparto
161,2022-09-29,5270.67563259798,9023.4980681374,2738.97408195959,736180052.752709,788433068.45814,681176786.04212,1.228,1.393,1.064,7.1594925900124305e-06,Esparto
162,2022-09-30,,,,,,,,,,,Esparto
163,2022-10-01,,,,,,,,,,,Esparto
164,2022-10-02,,,,,,,,,,,Esparto
165,2022-10-03,,,,,,,,,,,Esparto
166,2022-10-04,8742.05286515424,12503.8196075923,5823.38840767328,902587407.435783,947397283.848734,854256312.074111,0.937,1.07,0.816,9.685547120572051e-06,Esparto
167,2022-10-05,22505.4522044576,32678.6287177688,13397.7959941251,911963892.148083,956224274.805772,868515724.783288,1.123,1.292,0.969,2.467800797622282e-05,Esparto
168,2022-10-06,10520.8023173381,15768.2944973885,5300.31219453346,2262564037.63651,2406356916.87019,2131127042.1275,0.843,1.069,0.604,4.649946760547031e-06,Esparto
169,2022-10-07,,,,,,,,,,,Esparto
170,2022-10-08,,,,,,,,,,,Esparto
171,2022-10-09,,,,,,,,,,,Esparto
172,2022-10-10,11935.0425860078,16385.7847695445,8346.76680777515,1363130233.96554,1486174255.27973,1248424564.77724,0.643,0.799,0.463,8.755614312278191e-06,Esparto
173,2022-10-11,97469.3885298863,106442.68950784,88497.1091552898,746038366.430141,786638978.142699,706108181.920929,1.804,2.166,1.485,0.00013064929756399242,Esparto
174,2022-10-12,26693.1503437674,33484.4381850699,19670.3774564315,10550787377.2146,14099103132.0268,8804635837.20119,0.974,1.175,0.78,2.5299676118403946e-06,Esparto
175,2022-10-13,38899.915887636,48523.9774681754,29799.5852232409,1733410903.01354,1795212115.5661,1672124439.29728,1.007,1.202,0.835,2.2441254880771996e-05,Esparto
176,2022-10-14,,,,,,,,,,,Esparto
177,2022-10-15,,,,,,,,,,,Esparto
178,2022-10-16,,,,,,,,,,,Esparto
179,2022-10-17,157258.265185744,169769.857208598,144748.258544458,1899405524.17331,2026339300.73795,1764163024.05569,0.544,0.639,0.459,8.279341256216915e-05,Esparto
180,2022-10-18,47380.1705185982,57700.7536922699,37884.6904992839,1721589978.42591,1800338592.33078,1646332578.94976,1.003,1.165,0.857,2.7521170030229266e-05,Esparto
181,2022-10-19,10335.5597198978,14783.0924685903,6884.85479850746,438947055.498904,453182201.799502,424640038.371123,0.624,0.757,0.501,2.3546255955972818e-05,Esparto
182,2022-10-20,104347.945577098,115033.214028329,93429.217290864,1659750159.96586,1758972273.33459,1565340936.56864,0.997,1.162,0.846,6.286967044440253e-05,Esparto
183,2022-10-21,,,,,,,,,,,Esparto
184,2022-10-22,,,,,,,,,,,Esparto
185,2022-10-23,,,,,,,,,,,Esparto
186,2022-10-24,17530.3124638253,22455.6419228629,13384.7378836224,1009140121.05562,1155963804.27211,873153990.063909,0.823,0.944,0.712,1.737153453525122e-05,Esparto
187,2022-10-25,22226.1623364496,27566.6861508059,16722.3329281564,877960635.489449,935189662.461967,823000356.277344,0.575,0.674,0.471,2.5315670700952178e-05,Esparto
188,2022-10-26,45412.3514308958,53448.0699878621,37106.6513253038,970213663.651415,992846065.115756,945907437.254981,1.081,1.21,0.961,4.680654698263645e-05,Esparto
189,2022-10-27,9119.59714645594,12159.9828608662,6633.98324512934,715892140.725006,752580690.54035,675821989.452673,1.577,1.829,1.311,1.2738786512197556e-05,Esparto
190,2022-10-28,,,,,,,,,,,Esparto
191,2022-10-29,,,,,,,,,,,Esparto
192,2022-10-30,,,,,,,,,,,Esparto
193,2022-10-31,46263.9603333817,56123.4921485565,37194.7984654312,2206340394.02342,2291124198.9268,2119177599.2582,1.077,1.231,0.928,2.0968641311514063e-05,Esparto
194,2022-11-01,13953.2252295256,19462.0588586066,8027.76285903757,1939884010.43214,2069071365.9383,1829908314.57656,0.833,0.931,0.743,7.1928141860488335e-06,Esparto
195,2022-11-02,19563.5888928671,24396.3925932201,15415.7873078591,687666539.481998,700711332.218288,674622648.056008,0.894,1.021,0.772,2.8449237776792025e-05,Esparto
196,2022-11-03,44040.3167930223,57299.1739336164,29599.3856897513,1331827818.2496,1480517145.56208,1181973650.94552,1.829,2.092,1.574,3.306757539492139e-05,Esparto
197,2022-11-04,,,,,,,,,,,Esparto
198,2022-11-05,,,,,,,,,,,Esparto
199,2022-11-06,,,,,,,,,,,Esparto
200,2022-11-07,866759.491260064,917078.251770334,822339.230303623,846152055.497545,871410229.350934,820967396.199043,0.925,1.047,0.813,0.0010243542938040866,Esparto
201,2022-11-08,276622.528085973,297655.186489258,255592.722006051,1534217241.8565,1563557405.83561,1501401869.43782,1.215,1.357,1.083,0.00018030205927763022,Esparto
202,2022-11-09,799143.89931138,839778.924852754,750342.612312337,1255288122.76149,1359318030.22787,1158821981.59172,1.028,1.21,0.814,0.0006366218916764344,Esparto
203,2022-11-10,26200.8836650133,31359.7463851333,21642.2849232549,5151521075.98497,5394849767.57251,4944128685.4638,1.016,1.116,0.916,5.086048038734598e-06,Esparto
204,2022-11-11,,,,,,,,,,,Esparto
205,2022-11-12,,,,,,,,,,,Esparto
206,2022-11-13,,,,,,,,,,,Esparto
207,2022-11-14,40744.0436652032,49101.3131524432,31558.9364407091,991043447.583436,1008829172.83496,974357916.730697,1.063,1.161,0.965,4.111226784713993e-05,Esparto
208,2022-11-15,67789.0400867498,76060.8860486179,60140.4671463148,3969098517.3499,4018133594.52745,3923998708.18545,1.104,1.21,1.002,1.7079203197004894e-05,Esparto
209,2022-11-16,259910.033376454,279072.218292993,240750.547798792,2643327595.35948,2703645042.39106,2583258307.54867,0.988,1.099,0.885,9.832683388647766e-05,Esparto
210,2022-11-17,259257.727179767,282690.455100844,234392.290924123,3827030499.69302,4353464663.65878,3388447957.04646,0.824,1.006,0.656,6.774383616764042e-05,Esparto
211,2022-11-18,,,,,,,,,,,Esparto
212,2022-11-19,,,,,,,,,,,Esparto
213,2022-11-20,,,,,,,,,,,Esparto
214,2022-11-21,46644.3979637562,53603.2598721412,40316.4043026354,1841426459.61963,1906334808.84294,1768863357.96627,1.111,1.23,0.99,2.533057875870383e-05,Esparto
215,2022-11-22,147719.398201254,162205.276946594,133235.109470947,3924503009.17461,4031656789.36115,3833555389.0931,1.318,1.497,1.144,3.764028154798686e-05,Esparto
216,2022-11-23,85282.7438943997,98946.053039608,70005.0435296028,3212342630.19594,3527278776.27556,2915953894.83905,1.74,1.945,1.55,2.6548458154103503e-05,Esparto
217,2022-11-24,,,,,,,,,,,Esparto
218,2022-11-25,,,,,,,,,,,Esparto
219,2022-11-26,,,,,,,,,,,Esparto
220,2022-11-27,,,,,,,,,,,Esparto
221,2022-11-28,39735.610669106,46709.6220483293,33493.9417807676,903119130.346396,945201152.179006,863153715.334148,1.036,1.136,0.936,4.399819396347545e-05,Esparto
222,2022-11-29,113197.656444745,126361.273024403,95996.9382564352,1137615148.27466,1174841967.22515,1099926552.75213,1.125,1.265,0.987,9.950435049711128e-05,Esparto
223,2022-11-30,222637.964158525,242395.039049007,202883.190568656,1189045301.85616,1243757861.39018,1143528562.28992,1.332,1.545,1.155,0.00018724094347875213,Esparto
0,2022-04-13,38400.0,76000.0,1780.0,1620000000.0,2120000000.0,1140000000.0,1.44956,1.63994,1.27588,2.3703703703703703e-05,Turlock
1,2022-04-14,,,,,,,,,,,Turlock
2,2022-04-15,0.0,0.0,0.0,478000000.0,676000000.0,250000000.0,1.17568,1.52638,0.68804,0.0,Turlock
3,2022-04-16,0.0,0.0,0.0,32600000000.0,35800000000.0,30800000000.0,1.32932,1.61322,1.05544,0.0,Turlock
4,2022-04-17,12700.0,21600.0,4680.0,378000000.0,460000000.0,286000000.0,1.55644,1.79358,1.34268,3.35978835978836e-05,Turlock
5,2022-04-18,0.0,0.0,0.0,246000000.0,278000000.0,218000000.0,1.837,2.1877,1.54308,0.0,Turlock
6,2022-04-19,0.0,0.0,0.0,1160000000.0,2000000000.0,394000000.0,2.09084,2.63526,1.68336,0.0,Turlock
7,2022-04-20,0.0,0.0,0.0,258000000.0,350000000.0,165000000.0,0.61456,0.80828,0.42418,0.0,Turlock
8,2022-04-21,41800.0,86800.0,9.44e-12,320000000.0,462000000.0,186000000.0,1.02538,1.24916,0.78824,0.000130625,Turlock
9,2022-04-22,10900.0,17700.0,4740.0,534000000.0,714000000.0,350000000.0,2.06412,2.4382,1.6867,2.0411985018726593e-05,Turlock
10,2022-04-23,0.0,0.0,0.0,460000000.0,604000000.0,326000000.0,1.11556,1.6533,0.6346,0.0,Turlock
11,2022-04-24,0.0,0.0,0.0,1350000000.0,1650000000.0,1070000000.0,2.11088,2.71208,1.54976,0.0,Turlock
12,2022-04-25,0.0,0.0,0.0,1010000000.0,1420000000.0,616000000.0,1.85036,2.16766,1.56646,0.0,Turlock
13,2022-04-26,12900.0,22200.0,4620.0,290000000.0,342000000.0,234000000.0,2.97928,3.89444,2.00734,4.4482758620689656e-05,Turlock
14,2022-04-27,12200.0,19700.0,5020.0,254000000.0,310000000.0,204000000.0,0.90848,1.06546,0.75818,4.8031496062992124e-05,Turlock
15,2022-04-28,14300.0,22000.0,5700.0,143000000.0,153000000.0,130000000.0,1.19238,1.37274,1.01536,0.0001,Turlock
16,2022-04-29,21200.0,32000.0,10600.0,896000000.0,1720000000.0,274000000.0,2.55844,3.31662,1.76018,2.3660714285714286e-05,Turlock
17,2022-04-30,41400.0,67000.0,17000.0,244000000.0,274000000.0,210000000.0,3.25984,3.86772,2.69538,0.00016967213114754099,Turlock
18,2022-05-01,,,,,,,,,,,Turlock
19,2022-05-02,0.0,0.0,0.0,400000000.0,488000000.0,302000000.0,2.61188,3.16966,2.12424,0.0,Turlock
20,2022-05-03,,,,,,,,,,,Turlock
21,2022-05-04,11500.0,20800.0,2380.0,124000000.0,147000000.0,104000000.0,2.7555,3.61054,1.99732,9.274193548387096e-05,Turlock
22,2022-05-05,0.0,0.0,0.0,166000000.0,178000000.0,152000000.0,2.51836,3.25316,1.9038,0.0,Turlock
23,2022-05-06,,,,,,,,,,,Turlock
24,2022-05-07,6940.0,12300.0,1990.0,232000000.0,278000000.0,190000000.0,2.68202,3.19304,2.18102,2.9913793103448275e-05,Turlock
25,2022-05-08,,,,,,,,,,,Turlock
26,2022-05-09,7860.0,12600.0,2020.0,564000000.0,728000000.0,396000000.0,1.29258,1.65664,0.9853,1.3936170212765957e-05,Turlock
27,2022-05-10,29600.0,40000.0,19500.0,466000000.0,570000000.0,350000000.0,2.30794,2.7722,1.90046,6.351931330472103e-05,Turlock
28,2022-05-11,19900.0,28000.0,13700.0,1560000000.0,1910000000.0,1260000000.0,1.73012,2.05076,1.42952,1.2756410256410256e-05,Turlock
29,2022-05-12,18100.0,33800.0,2.02e-12,538000000.0,734000000.0,344000000.0,0.68136,0.81162,0.56446,3.364312267657992e-05,Turlock
30,2022-05-13,,,,,,,,,,,Turlock
31,2022-05-14,8000.0,13700.0,3100.0,444000000.0,704000000.0,183000000.0,1.75684,2.82564,0.59118,1.801801801801802e-05,Turlock
32,2022-05-15,,,,,,,,,,,Turlock
33,2022-05-16,12100.0,22600.0,3020.0,169000000.0,208000000.0,132000000.0,1.2358,1.78356,0.70808,7.159763313609467e-05,Turlock
34,2022-05-17,28400.0,40400.0,17500.0,430000000.0,550000000.0,314000000.0,1.02204,1.32932,0.73814,6.604651162790698e-05,Turlock
35,2022-05-18,131000.0,176000.0,88200.0,452000000.0,646000000.0,256000000.0,1.09886,1.29926,0.90848,0.0002898230088495575,Turlock
36,2022-05-19,95000.0,117000.0,70400.0,1860000000.0,2940000000.0,1080000000.0,0.6847,0.82498,0.5511,5.1075268817204304e-05,Turlock
37,2022-05-20,,,,,,,,,,,Turlock
38,2022-05-21,13300.0,20000.0,6640.0,366000000.0,534000000.0,174000000.0,0.84502,1.02872,0.6513,3.633879781420765e-05,Turlock
39,2022-05-22,,,,,,,,,,,Turlock
40,2022-05-23,51200.0,72600.0,36200.0,344000000.0,448000000.0,248000000.0,0.88176,1.0688,0.70474,0.00014883720930232558,Turlock
41,2022-05-24,28800.0,38400.0,18700.0,362000000.0,422000000.0,294000000.0,0.64796,0.72144,0.58116,7.955801104972376e-05,Turlock
42,2022-05-25,21600.0,29600.0,12700.0,2180000000.0,4320000000.0,602000000.0,0.68804,0.82832,0.5511,9.908256880733945e-06,Turlock
43,2022-05-26,26000.0,33600.0,18600.0,6840000000.0,7280000000.0,6440000000.0,0.53106,0.61456,0.45758,3.8011695906432747e-06,Turlock
44,2022-05-27,,,,,,,,,,,Turlock
45,2022-05-28,141000.0,222000.0,42200.0,354000000.0,432000000.0,272000000.0,1.51302,1.9038,1.09218,0.0003983050847457627,Turlock
46,2022-05-29,,,,,,,,,,,Turlock
47,2022-05-30,186000.0,260000.0,87600.0,266000000.0,294000000.0,238000000.0,1.17568,1.32598,1.03874,0.0006992481203007519,Turlock
48,2022-05-31,141000.0,189000.0,100000.0,464000000.0,516000000.0,414000000.0,1.12224,1.26252,0.99198,0.0003038793103448276,Turlock
49,2022-06-01,81600.0,99800.0,61800.0,290000000.0,356000000.0,228000000.0,0.90514,1.03206,0.79158,0.0002813793103448276,Turlock
50,2022-06-02,62800.0,99200.0,48200.0,514000000.0,618000000.0,422000000.0,1.503,1.78356,1.2525,0.00012217898832684825,Turlock
51,2022-06-03,,,,,,,,,,,Turlock
52,2022-06-04,45400.0,56600.0,34200.0,1600000000.0,2740000000.0,740000000.0,1.34268,1.6032,1.08216,2.8375e-05,Turlock
53,2022-06-05,,,,,,,,,,,Turlock
54,2022-06-06,95000.0,127000.0,70200.0,966000000.0,1190000000.0,764000000.0,1.10888,1.2692,0.96192,9.834368530020703e-05,Turlock
55,2022-06-07,126000.0,202000.0,37000.0,254000000.0,338000000.0,175000000.0,0.74148,0.89178,0.59118,0.0004960629921259843,Turlock
56,2022-06-08,76400.0,101000.0,56000.0,218000000.0,258000000.0,184000000.0,1.09552,1.336,0.84168,0.0003504587155963303,Turlock
57,2022-06-09,53000.0,68200.0,38600.0,240000000.0,310000000.0,176000000.0,1.79692,2.01068,1.59986,0.00022083333333333333,Turlock
58,2022-06-10,,,,,,,,,,,Turlock
59,2022-06-11,248000.0,334000.0,184000.0,10900000000.0,11500000000.0,10500000000.0,1.14228,1.45624,0.79492,2.2752293577981652e-05,Turlock
60,2022-06-12,,,,,,,,,,,Turlock
61,2022-06-13,96400.0,114000.0,80400.0,540000000.0,638000000.0,442000000.0,1.71676,1.92384,1.52638,0.00017851851851851853,Turlock
62,2022-06-14,79400.0,106000.0,50800.0,204000000.0,218000000.0,190000000.0,1.58984,1.86372,1.34268,0.0003892156862745098,Turlock
63,2022-06-15,82400.0,104000.0,60800.0,314000000.0,370000000.0,238000000.0,1.34268,1.5364,1.16566,0.0002624203821656051,Turlock
64,2022-06-16,83400.0,99400.0,70800.0,378000000.0,454000000.0,306000000.0,1.28924,1.47628,1.09886,0.00022063492063492064,Turlock
65,2022-06-17,,,,,,,,,,,Turlock
66,2022-06-18,46157.7003816965,56960.0676935585,36817.6405042925,293337296.224575,338814527.601178,248309492.760957,1.49298,1.65998,1.336,0.00015735367093026861,Turlock
67,2022-06-19,,,,,,,,,,,Turlock
68,2022-06-20,106906.049991654,135943.409283809,69374.7965070804,312814283.946621,339424209.277871,287705759.800387,1.04208,1.1523,0.94188,0.0003417556533636315,Turlock
69,2022-06-21,53528.8751391118,67351.4761720514,42928.8345067893,245478454.884336,271368409.459252,219969134.363353,1.0855,1.19238,0.97862,0.0002180593615204781,Turlock
70,2022-06-22,107802.118184847,132615.880036398,83622.3953079942,310469068.604733,326500661.202182,294713465.861453,1.70006,1.87708,1.5364,0.00034722337612991955,Turlock
71,2022-06-23,90759.0147201111,107179.567924408,73541.4435521592,337969579.097901,410241463.202009,272613469.339057,0.47094,0.52772,0.4175,0.0002685419645234418,Turlock
72,2022-06-24,,,,,,,,,,,Turlock
73,2022-06-25,160133.314967073,202197.698470598,96717.6367874994,661174756.045995,780484753.104833,513022465.333663,0.62792,0.7682,0.5177,0.00024219514357250087,Turlock
74,2022-06-26,,,,,,,,,,,Turlock
75,2022-06-27,108095.806073037,126745.86512136,86798.5470056434,322727847.731836,347612304.374469,296203728.711395,0.69138,0.79492,0.59118,0.0003349441544407936,Turlock
76,2022-06-28,93099.4245621028,146546.605688525,39399.688248529,143997019.331924,153834347.710055,134444132.561854,0.82832,0.93186,0.7348,0.0006465371644082549,Turlock
77,2022-06-29,84255.813599172,107546.464025778,54882.0088730243,359305896.059919,398778176.63938,299382296.296514,0.64462,0.80828,0.5177,0.00023449605064404852,Turlock
78,2022-06-30,202915.545139758,245663.716379996,173107.762250382,3789629802.25641,5018087239.89513,2560711902.2118,0.75818,0.85504,0.668,5.354495181005243e-05,Turlock
79,2022-07-01,,,,,,,,,,,Turlock
80,2022-07-02,157525.8462702,217145.94222832,79469.7596156392,306060987.365752,360269325.092506,255472233.385542,0.90848,1.2191,0.6179,0.0005146877673826228,Turlock
