,Date,County,Rt,Rt_LCI,Rt_UCI
1788,2022-04-11,Stanislaus,1.5294278770693677,1.2099106324142184,1.9025129776352612
1789,2022-04-12,Stanislaus,1.5443390044142007,1.234422059209277,1.910197473940191
1790,2022-04-13,Stanislaus,1.5608943481314612,1.2610936220252682,1.9090927810023728
1791,2022-04-14,Stanislaus,1.5546521296525462,1.2699820360170615,1.8703750644041726
1792,2022-04-15,Stanislaus,1.5244279072897524,1.2604567231514667,1.826742411119671
1793,2022-04-16,Stanislaus,1.489704047278332,1.2376669390116177,1.772597463016103
1794,2022-04-17,Stanislaus,1.4435150940194728,1.208132383816575,1.7050236627519388
1795,2022-04-18,Stanislaus,1.3908475610847508,1.1717798302487203,1.6369606865431572
1796,2022-04-19,Stanislaus,1.347097555315131,1.1358340572125531,1.5801572552678853
1797,2022-04-20,Stanislaus,1.29883948181405,1.102505480242911,1.5131417025770486
1798,2022-04-21,Stanislaus,1.2499764481285396,1.0654636913741227,1.449867345399821
1799,2022-04-22,Stanislaus,1.2049839583174164,1.0290580789285437,1.397162124254847
1800,2022-04-23,Stanislaus,1.1645513995099046,0.9978245583981835,1.3543580138544302
1801,2022-04-24,Stanislaus,1.1328477386029396,0.9708409966322905,1.3120388121832187
1802,2022-04-25,Stanislaus,1.1031418693798298,0.9463180109974795,1.2765681597046703
1803,2022-04-26,Stanislaus,1.081366481379516,0.9277772583166572,1.250618012706695
1804,2022-04-27,Stanislaus,1.06921237143343,0.9195087355983349,1.2356804108617896
1805,2022-04-28,Stanislaus,1.066603309159035,0.9184158836082282,1.234004035358099
1806,2022-04-29,Stanislaus,1.0721172379982833,0.9244084645207057,1.2346742943965099
1807,2022-04-30,Stanislaus,1.0797797813417587,0.9319809565493486,1.2425030541849682
1808,2022-05-01,Stanislaus,1.0909268000476349,0.9425080534525085,1.2538512916210913
1809,2022-05-02,Stanislaus,1.1047044606985814,0.9573587451590556,1.267744429795779
1810,2022-05-03,Stanislaus,1.1180238588947713,0.9693788957912596,1.2770652252629509
1811,2022-05-04,Stanislaus,1.1276379847520408,0.9800729812564525,1.2870123520129049
1812,2022-05-05,Stanislaus,1.1354029202121723,0.9906825660436787,1.2931559239558008
1813,2022-05-06,Stanislaus,1.1419352586094222,0.9973089060681073,1.2975666092384364
1814,2022-05-07,Stanislaus,1.1475257818631244,1.0059987282513512,1.302492345365793
1815,2022-05-08,Stanislaus,1.1511100979973994,1.0118131501788143,1.3039783246265273
1816,2022-05-09,Stanislaus,1.1550534460206623,1.0185808757037478,1.3047948443782051
1817,2022-05-10,Stanislaus,1.1646184423952235,1.0285765261903608,1.3133664719762799
1818,2022-05-11,Stanislaus,1.1790145943711399,1.0443062348136303,1.3248453663446051
1819,2022-05-12,Stanislaus,1.1947855727368077,1.0609174794191483,1.341164657884042
1820,2022-05-13,Stanislaus,1.2157757481034632,1.0832858593883583,1.3590911100117378
1821,2022-05-14,Stanislaus,1.2352228268002041,1.1057501107416505,1.3764772622571253
1822,2022-05-15,Stanislaus,1.2520069341147098,1.121876246342477,1.391442204517233
1823,2022-05-16,Stanislaus,1.2620055060423117,1.136593351441924,1.3971520890448699
1824,2022-05-17,Stanislaus,1.2640968174745926,1.1406756055374259,1.3966702697135658
1825,2022-05-18,Stanislaus,1.2620539147692575,1.1421965327821886,1.3896943708539382
1826,2022-05-19,Stanislaus,1.2499091517317629,1.134827746966585,1.3738451860613607
1827,2022-05-20,Stanislaus,1.232680471090969,1.1201173255830938,1.3507083245967026
1828,2022-05-21,Stanislaus,1.208901268764179,1.101904759723638,1.323316060133996
1829,2022-05-22,Stanislaus,1.1826016415860285,1.0794009096827362,1.2937006202819468
1830,2022-05-23,Stanislaus,1.1572992604703167,1.05639895626011,1.2628218675925242
1831,2022-05-24,Stanislaus,1.1320963438185916,1.0348523838259651,1.235295346417156
1832,2022-05-25,Stanislaus,1.1083499968847206,1.014394302005058,1.2080297430547238
1833,2022-05-26,Stanislaus,1.0871107546983019,0.9950783585444107,1.1833677144404449
1834,2022-05-27,Stanislaus,1.0722885967790972,0.9827317228140975,1.167199688105869
1835,2022-05-28,Stanislaus,1.0671411715624253,0.9783877194354694,1.1616477894251693
1836,2022-05-29,Stanislaus,1.0692368115090587,0.981621041122811,1.162054070117005
1837,2022-05-30,Stanislaus,1.0810576381644332,0.9930114401966283,1.1749911136073647
1838,2022-05-31,Stanislaus,1.1013362224246546,1.0131328291750832,1.1939311633730938
1839,2022-06-01,Stanislaus,1.128958440962742,1.0398574292859193,1.2225784540280988
1840,2022-06-02,Stanislaus,1.158725377766034,1.0698119768668897,1.2527886862304443
1841,2022-06-03,Stanislaus,1.184507934187108,1.0957821350944839,1.2775782398288373
1842,2022-06-04,Stanislaus,1.2006302697429208,1.1130392485542475,1.2927831759661297
1843,2022-06-05,Stanislaus,1.208690488146348,1.1224108147032736,1.2996649635139887
1844,2022-06-06,Stanislaus,1.2100912665607213,1.126142629576659,1.2986525420884938
1845,2022-06-07,Stanislaus,1.204025490722249,1.1215659715851252,1.290741644932285
1846,2022-06-08,Stanislaus,1.190556193132843,1.110063790306271,1.2749343461147293
1847,2022-06-09,Stanislaus,1.1686419873191118,1.090491220701107,1.2498360229637275
1848,2022-06-10,Stanislaus,1.1447007800741735,1.0695919211213971,1.2235824379906504
1849,2022-06-11,Stanislaus,1.1208712595754955,1.0478937135278599,1.19732372419032
1850,2022-06-12,Stanislaus,1.0955778765028081,1.0247276758737152,1.1694382106016956
1851,2022-06-13,Stanislaus,1.0698442781744255,1.0013039011136673,1.1416173316033127
1852,2022-06-14,Stanislaus,1.0468450985533582,0.9794016288355238,1.1169350648619365
1853,2022-06-15,Stanislaus,1.0272541742882728,0.960808928468424,1.0971278179781128
1854,2022-06-16,Stanislaus,1.0135187287734346,0.9480171458757196,1.0823967533302983
1855,2022-06-17,Stanislaus,1.006426994216704,0.9412430084653325,1.0742494721908453
1856,2022-06-18,Stanislaus,1.0053394244371185,0.940051051520944,1.0737236945861852
1857,2022-06-19,Stanislaus,1.008632105754365,0.9439101201619491,1.0763037989092705
1858,2022-06-20,Stanislaus,1.0180775068682983,0.9530873140238169,1.085957146748895
1859,2022-06-21,Stanislaus,1.0297305850452756,0.9639112202529477,1.0981363085590967
1860,2022-06-22,Stanislaus,1.04512379401327,0.9791876335775338,1.1140324616867163
1861,2022-06-23,Stanislaus,1.0608683024061452,0.9941958887311979,1.130003716915999
1862,2022-06-24,Stanislaus,1.075267659885998,1.0087418322372468,1.1439993436009979
1863,2022-06-25,Stanislaus,1.0880187490495055,1.0215193210031495,1.1575230167663213
1864,2022-06-26,Stanislaus,1.1016744716525846,1.0353578077065444,1.1710564995298165
1865,2022-06-27,Stanislaus,1.114012600158349,1.047521655990749,1.1826625006830565
1866,2022-06-28,Stanislaus,1.1212644460775683,1.056155128856525,1.1891854608287153
1867,2022-06-29,Stanislaus,1.1246115418698763,1.059698437032131,1.1923524463779167
1868,2022-06-30,Stanislaus,1.12584940324047,1.0617920324237655,1.1924077775306192
1869,2022-07-01,Stanislaus,1.1224202619279815,1.059527058425573,1.1877010726681998
1870,2022-07-02,Stanislaus,1.1161600918218313,1.0542038608878637,1.180444201884646
1871,2022-07-03,Stanislaus,1.1048854539431603,1.0445555859943685,1.1674338818834096
1872,2022-07-04,Stanislaus,1.0907262895855139,1.031408265179925,1.1523449844101992
1873,2022-07-05,Stanislaus,1.075200214685319,1.0165473430794902,1.1358926635506883
1874,2022-07-06,Stanislaus,1.0583244862075634,1.0015091177525497,1.1177369067612595
1875,2022-07-07,Stanislaus,1.0420537958713236,0.9857398634613663,1.1002711713558377
1876,2022-07-08,Stanislaus,1.0261869616938475,0.9706907259169667,1.0835624556191175
1877,2022-07-09,Stanislaus,1.0107486880509833,0.9559072700010542,1.0677812689867618
1878,2022-07-10,Stanislaus,0.997536191795753,0.9436991171924625,1.0538301210693612
1879,2022-07-11,Stanislaus,0.98487944357365,0.9313917414642157,1.0402862681095733
1880,2022-07-12,Stanislaus,0.9736671965566848,0.9202749499003289,1.0289054709310888
1881,2022-07-13,Stanislaus,0.9640906029117642,0.9108514542595771,1.019415796671836
1882,2022-07-14,Stanislaus,0.9567536623796772,0.9033538177248872,1.012359308752096
1883,2022-07-15,Stanislaus,0.9515359218189248,0.898275293234748,1.0068490670840085
1884,2022-07-16,Stanislaus,0.946141442614826,0.892902210721169,1.0010471159186938
1885,2022-07-17,Stanislaus,0.9409121990126657,0.8871816859317176,0.9966163077199668
1886,2022-07-18,Stanislaus,0.9357414268307513,0.8817721001469233,0.9921575611897481
1887,2022-07-19,Stanislaus,0.9307962543877216,0.8769649747675867,0.9870601649395063
1888,2022-07-20,Stanislaus,0.9254956339878244,0.8713211507734027,0.981872407617073
1889,2022-07-21,Stanislaus,0.9194385402579484,0.8647675791983628,0.9761577006114404
1890,2022-07-22,Stanislaus,0.9125977076997585,0.8580097052403923,0.9698412141510878
1891,2022-07-23,Stanislaus,0.9032984322024993,0.8484472842271753,0.9610508300713902
1892,2022-07-24,Stanislaus,0.8951454465049788,0.8396506993298763,0.9531246554589659
1893,2022-07-25,Stanislaus,0.8860291265210211,0.8302656184193656,0.9440791846908214
1894,2022-07-26,Stanislaus,0.8754510109362117,0.8191197639667616,0.9343894730503992
1895,2022-07-27,Stanislaus,0.8673142532626179,0.8100981488629776,0.9264490316714471
1896,2022-07-28,Stanislaus,0.8592503887524985,0.8015956094369656,0.9197018500953392
1897,2022-07-29,Stanislaus,0.8525954446163184,0.7941733929873491,0.9133483980060688
1898,2022-07-30,Stanislaus,0.8475502399440935,0.7887099262362509,0.9094514294324473
1899,2022-07-31,Stanislaus,0.8446735386446307,0.7845596797402639,0.9077868733530208
1900,2022-08-01,Stanislaus,0.8435151857965175,0.7823506582418402,0.9076589764783665
1901,2022-08-02,Stanislaus,0.8458449897109777,0.7830914701144027,0.9113444107863756
1902,2022-08-03,Stanislaus,0.85153294927296,0.7872209916990189,0.9188050823145848
1903,2022-08-04,Stanislaus,0.8600241213594286,0.7939655386072771,0.9293836834018788
1904,2022-08-05,Stanislaus,0.87144059558899,0.8040700913855139,0.94272015306722
1905,2022-08-06,Stanislaus,0.8887597304547821,0.8191242561704304,0.9623734951207356
1906,2022-08-07,Stanislaus,0.9098015718230081,0.8376565605817543,0.9852242931017705
1907,2022-08-08,Stanislaus,0.9291493857880169,0.8560275746616957,1.0057096304485362
1908,2022-08-09,Stanislaus,0.9499952346505375,0.8743498913521368,1.0290427452817839
1909,2022-08-10,Stanislaus,0.9692137054651149,0.8917046270720431,1.050696890240845
1910,2022-08-11,Stanislaus,0.9888569665578517,0.9105136875465063,1.0718604734840698
1911,2022-08-12,Stanislaus,1.0054329147444312,0.9262517538347328,1.0890710091940197
1912,2022-08-13,Stanislaus,1.0179079783880844,0.9387185925287735,1.1014306694741194
1913,2022-08-14,Stanislaus,1.0247804469642798,0.9453770709741358,1.1095492101406559
1914,2022-08-15,Stanislaus,1.027695253840172,0.9466959636854434,1.1123722870535429
1915,2022-08-16,Stanislaus,1.0260878780228522,0.9460670236397095,1.1096773677770613
1916,2022-08-17,Stanislaus,1.0168648969068455,0.9376958523668111,1.0997568608938755
1917,2022-08-18,Stanislaus,1.004259322787754,0.925791660276654,1.0864998587843586
1918,2022-08-19,Stanislaus,0.9874074308809344,0.9092114054059951,1.0694620662347114
1919,2022-08-20,Stanislaus,0.968203059161848,0.8918505000866681,1.0492029463330308
1920,2022-08-21,Stanislaus,0.949086248583566,0.8728327392772155,1.0300988926606816
1921,2022-08-22,Stanislaus,0.9318382730106025,0.8558802138825098,1.0128109843719528
1922,2022-08-23,Stanislaus,0.917152244863666,0.8412156771783725,0.9967266279711906
1923,2022-08-24,Stanislaus,0.9023880758806831,0.8267187833005011,0.9827424855095921
1924,2022-08-25,Stanislaus,0.8892649554229235,0.81320753325965,0.9695225498645015
1925,2022-08-26,Stanislaus,0.876356838283949,0.800786618381534,0.9574230170500201
1926,2022-08-27,Stanislaus,0.8660408859067705,0.7895220949243067,0.9481737972598581
1927,2022-08-28,Stanislaus,0.8583998552772989,0.7809760395431479,0.9403061303890591
1928,2022-08-29,Stanislaus,0.8503617527665437,0.7716634744640928,0.9343212587347425
1929,2022-08-30,Stanislaus,0.8437971674431062,0.7642060761440836,0.9288383194738157
1930,2022-08-31,Stanislaus,0.8384648250171057,0.7574994079391113,0.9251484098452634
1931,2022-09-01,Stanislaus,0.8357396017024112,0.7521331989465994,0.9240969676447781
1932,2022-09-02,Stanislaus,0.8288434524106616,0.7452345953643982,0.9187577741497079
1933,2022-09-03,Stanislaus,0.8226936610501747,0.7378653999528111,0.9132464428427325
1934,2022-09-04,Stanislaus,0.8150393799242752,0.7299035232081901,0.9088580775368597
1935,2022-09-05,Stanislaus,0.8098402522621795,0.7207269473708358,0.9060817020117524
1936,2022-09-06,Stanislaus,0.805102176262022,0.7135870644031381,0.9035927214841251
1937,2022-09-07,Stanislaus,0.7978436853187931,0.7056429358589256,0.8980582475662233
1938,2022-09-08,Stanislaus,0.7944731028344916,0.6992554681947469,0.8966846799578583
1939,2022-09-09,Stanislaus,0.7930477432794418,0.6952435879286957,0.8992800745716056
1940,2022-09-10,Stanislaus,0.7927852370456041,0.6925608022559356,0.9024301483091162
1941,2022-09-11,Stanislaus,0.7924401499112945,0.6905972783473764,0.9058444645537136
1942,2022-09-12,Stanislaus,0.7947138380169745,0.6894121495527828,0.9107607675877073
1943,2022-09-13,Stanislaus,0.8016820421411132,0.6928058831671049,0.9212973496261085
1944,2022-09-14,Stanislaus,0.810362027289772,0.6973998584963913,0.933959610012571
1945,2022-09-15,Stanislaus,0.8227652287966316,0.707320644237944,0.9511786653607965
1946,2022-09-16,Stanislaus,0.837747200985103,0.7166807357257069,0.9719367418639384
1947,2022-09-17,Stanislaus,0.8569460276316885,0.731286942748473,0.9956718170464067
1948,2022-09-18,Stanislaus,0.878949967169521,0.7497447817523007,1.0235174100704678
1949,2022-09-19,Stanislaus,0.9028662328475644,0.7675630779915357,1.0517877519512142
1950,2022-09-20,Stanislaus,0.9252464967987708,0.78616184643951,1.0781680561501874
1951,2022-09-21,Stanislaus,0.9492375267965565,0.8065937356805641,1.106495007938593
1952,2022-09-22,Stanislaus,0.9711990966233361,0.8260621011807652,1.1347027970647936
1953,2022-09-23,Stanislaus,0.9928789376861864,0.8448976644886281,1.1573278914246163
1954,2022-09-24,Stanislaus,1.0105131992397505,0.8602484111581526,1.1792252529792187
1955,2022-09-25,Stanislaus,1.0286268124754034,0.8775586966188349,1.1973230111261075
1956,2022-09-26,Stanislaus,1.0453325873079247,0.8911401375870815,1.2146647728811883
1957,2022-09-27,Stanislaus,1.0571936127280865,0.9032185464533132,1.2286040662997095
1958,2022-09-28,Stanislaus,1.0680679526177599,0.9117974008950196,1.2392450291573658
1959,2022-09-29,Stanislaus,1.0726226229824083,0.9185000081346913,1.242200959979491
1960,2022-09-30,Stanislaus,1.0757213672994768,0.9226326971964258,1.2448948952290286
1961,2022-10-01,Stanislaus,1.0761637570012237,0.9232556215502813,1.242836948740305
1962,2022-10-02,Stanislaus,1.0760821835971588,0.9254377235086775,1.2407586895563525
1963,2022-10-03,Stanislaus,1.0734144507981438,0.9233169290682584,1.2378040359045492
1964,2022-10-04,Stanislaus,1.0690181400196015,0.9202849106981408,1.2324383457398254
